Date,rolling_return,rolling_volatility,vix_level,regime
2025-09-12,0.0009725676013657845,0.005696970139262289,0.0033990612240109,normal
2025-09-15,0.0013558297152514145,0.005720089289979911,0.0630080851680257,normal
2025-09-16,0.0012978669911710245,0.005742701406372017,0.0427024249768586,normal
2025-09-17,0.0015070063871802893,0.005558175375995636,-0.0391198239270115,bull
2025-09-18,0.0018734874947259144,0.005510600963795219,-0.0012722937292578,bull
2025-09-19,0.0023217176776708795,0.0053694786097391685,-0.0159235670724318,bull
2025-09-22,0.0017904332152861243,0.00446059630995357,0.042071234966281,normal
2025-09-23,0.0017383080004677743,0.004542102832813116,0.0335403102723042,normal
2025-09-24,0.0013698745103425543,0.004631005082295528,-0.027644176763541,bull
2025-09-25,0.0010252739718184893,0.004812691985553974,0.0346105967478409,normal
2025-09-26,0.0011346630535610644,0.004897015489744666,-0.0866188667318172,bull
2025-09-29,0.0015733654558170093,0.004612378895515825,0.054283903168812,normal
2025-09-30,0.0021322235715663146,0.004117137338158986,0.0099255483301647,normal
2025-10-01,0.0020316146433376546,0.004056717595141066,0.0006142646474234,normal
2025-10-02,0.0016713416189414946,0.0037755898091135906,0.0208715915365711,normal
2025-10-03,0.001815410675257169,0.0036448404013985384,0.0012026734078771,normal
2025-10-06,0.0018718950253383034,0.003664002038386926,-0.0168167438866038,bull
2025-10-07,0.0015709243779097235,0.0038675273005070337,0.0531459308053101,normal
2025-10-08,0.0017245342845990986,0.003982026954398124,-0.0545243936506532,bull
2025-10-09,0.0011641706290479487,0.0037904373944726765,0.0079755260245446,normal
2025-10-10,-0.00017048544041428117,0.007362411322117681,0.3183201123002275,normal
2025-10-13,0.0003305206731995538,0.008063528988616536,-0.1214219381022215,normal
2025-10-14,0.00033828222896666385,0.008061873563945752,0.0935364537609295,normal
2025-10-15,0.0006223754950804288,0.0081032479715184,-0.0081691533232455,normal
2025-10-16,4.8235511367938826e-05,0.008207305663021117,0.2262597003096851,normal
2025-10-17,8.441613281570384e-05,0.008231623468334268,-0.1789805956097521,normal
2025-10-20,0.00036788488011238387,0.00849351203340009,-0.1227141992371523,normal
2025-10-21,0.0006393179754800346,0.008384055135878556,-0.0197475980275734,normal
2025-10-22,0.0005384543017386645,0.00844435956405908,0.0408505600421473,normal
2025-10-23,0.0010656237356872448,0.008434901780011083,-0.0698925332122201,bull
2025-10-24,0.0011877950725690696,0.008523236203540252,-0.0537571351930975,bull
2025-10-27,0.0016371623516695244,0.008844161121943432,-0.035430717632604,bull
2025-10-28,0.0015816189615434795,0.008833564038632285,0.039898677388406,normal
2025-10-29,0.0014352644493064346,0.00882596581603914,0.030450669773252,normal
2025-10-30,0.0008277670755929495,0.009254256522682016,-0.0005910300730935,normal
2025-10-31,0.0009925104303079653,0.009267785960789574,0.0313424418348897,normal
2025-11-03,0.0009070378474357052,0.009250472866139793,-0.015481677149975,normal
2025-11-04,0.0004997354628614203,0.009635663660943265,0.1065812414428974,normal
2025-11-05,0.0003748523020716203,0.009577137313876424,-0.0521052511114823,normal
2025-11-06,-1.6763939599809696e-05,0.009873516468073449,0.0827318018979654,normal
2025-11-07,0.0013838528344235104,0.007554749788404626,-0.0215384654509717,bull
2025-11-10,0.0013968662651627952,0.007580243750133839,-0.0775681104902673,bull
2025-11-11,0.0015724110046634703,0.0075570293873979295,-0.0181818004482052,bull
2025-11-12,0.0013782592698049403,0.007529321764842565,0.0133101581653338,normal
2025-11-13,0.0008890713284928104,0.008361213385891795,0.1422044396670561,normal
2025-11-14,0.0005970632004611503,0.00828687147262016,-0.0085000038146973,normal
2025-11-17,-0.00038878224098215476,0.008231854805580564,0.1285930028679485,normal
2025-11-18,-0.0008079146554133955,0.00842300239774368,0.1032172234099355,normal
2025-11-19,-0.00035480930189950045,0.008418103391698807,-0.0417173213595,normal
2025-11-20,-0.0014134161344144555,0.008903429723878226,0.1166525886171432,crisis
2025-11-21,-0.0013239835408143507,0.009013094146839908,-0.1131718305255048,normal
2025-11-24,-0.0011779437888627755,0.009257251820193487,-0.1241997357878513,normal
2025-11-25,-0.0008404441645895353,0.00952359939158401,-0.0955166154043495,normal
2025-11-26,-0.0005192893440529754,0.009677540394129349,-0.0738145997470913,normal
2025-11-28,0.00030353816973160947,0.009436286410682327,-0.048865626904644,normal
2025-12-01,-8.874208804380052e-05,0.009469053512499449,0.0544342121641243,normal
2025-12-02,-8.996596698439552e-05,0.009468787675732886,-0.0377029946148378,normal
2025-12-03,0.0006758494198009945,0.009078637856547334,-0.0307414240018726,normal
2025-12-04,0.0005391327676510995,0.00905497632311647,-0.0186567283680508,normal
2025-12-05,0.0011705762704198697,0.008659516468164683,-0.0234473949188981,bull
2025-12-08,0.0009711370156172995,0.008709814627396657,0.0811161591419431,normal
2025-12-09,0.00014776709133671947,0.00800339178095895,0.0162065102182826,normal
2025-12-10,0.0003649139693133245,0.008122580408775155,-0.0685174144419523,normal
2025-12-11,0.0004534369519090645,0.008134417095965388,-0.0583386207729006,normal
2025-12-12,0.0007455395045436944,0.007575740170113901,0.0599326172919836,normal
2025-12-15,0.0006781835534229895,0.007590225117928119,0.0482846404023706,normal
2025-12-16,0.0010073903451212796,0.007269946428084418,-0.001212148955374,bull
2025-12-17,0.0008770869785242445,0.007468044688402254,0.069174837904296,normal
2025-12-18,0.0010614936002631395,0.0075901969475022065,-0.0425652647149721,bull
2025-12-19,0.002276778147225705,0.0067406531788453605,-0.1161826256263751,bull
2025-12-22,0.0020902116123100696,0.0065661491471523115,-0.0556673328102088,bull
2025-12-23,0.0015828090001226893,0.005896924220595817,-0.0056818127940017,bull
2025-12-24,0.0012883904432965192,0.005626573490057041,-0.0378571237836565,bull
