path_id,day,regime,simulated_return,cumulative_return
925,39,normal,0.004799358389521938,0.04118268326545116
925,40,normal,-0.002674773860732366,0.03839775504000564
925,41,normal,-0.005188012109118588,0.0330105349127765
925,42,normal,0.0017495289689937617,0.03481781676888218
925,43,bull,0.0055183278277223,0.04052828072378056
925,44,normal,-0.006657115863691523,0.03360136339955466
925,45,normal,-0.001993427542539903,0.03154095397374723
925,46,normal,-0.004465969113837899,0.026934123933641585
925,47,normal,0.0037418496477790103,0.030776757023574852
925,48,normal,-0.0008740337763404773,0.029875823322069506
925,49,crisis,-0.0015173525785269312,0.02831313858598916
925,50,normal,0.0009066859712238758,0.02924549568277035
925,51,normal,-0.0071345120698535144,0.02190233127097918
925,52,normal,0.003207581144018201,0.025180165919792108
925,53,normal,-0.004492600248795718,0.020574441251320463
925,54,normal,0.0030612196986925014,0.0236986438348612
925,55,normal,-0.004073337953037122,0.01952877329645597
925,56,bull,0.0006473701823296498,0.02018878582431527
925,57,bull,0.0008817332828390836,0.021088320231555713
925,58,bull,-0.0010867625228856662,0.019978639712571855
925,59,normal,0.0012819482304512527,0.02128619952484967
925,60,crisis,-0.011927760504503533,0.00910454233036262
926,1,bull,-0.000514779050867752,-0.0005147790508677197
926,2,normal,0.0028592841067510127,0.0023430331563245588
926,3,normal,0.004261488169630977,0.006614506134032361
926,4,normal,-0.0016267763587959954,0.004976969453032387
926,5,normal,0.0036136286743509356,0.008608583046910034
926,6,bull,0.0031084985408892703,0.011743841355639884
926,7,bull,0.003971718403151927,0.015762202989627827
926,8,normal,0.00038851525812117036,0.016156842104112057
926,9,normal,0.005303472689370283,0.021546002164328115
926,10,normal,-0.00036607419558695275,0.02117204053333066
926,11,normal,-3.5961283036167464e-05,0.021135317876552318
926,12,normal,0.00501993781247635,0.026261353670415932
926,13,normal,0.0026038423081805994,0.028933576402353722
926,14,normal,0.004288324542368263,0.0333459775105065
926,15,crisis,-0.0029051681442887854,0.030343933694614078
926,16,normal,0.0009853382218714068,0.031359170954156745
926,17,normal,-0.00715463363831874,0.02398017393645957
926,18,normal,0.004530825813761628,0.028619649741310926
926,19,bull,-0.00016679374921769563,0.02844808241341168
926,20,bull,0.001349875977376811,0.029836359773840915
926,21,normal,0.008085219021215312,0.038162812298623505
926,22,normal,0.005781624427878087,0.04416507977432382
926,23,bull,0.00513151785782639,0.04952323152770455
926,24,normal,0.00023439571789734257,0.04976923527900845
926,25,normal,0.006135294500365067,0.056209878694868154
926,26,bull,0.00022809053768687725,0.05645079017400967
926,27,normal,0.005153584788774218,0.061895298896339046
926,28,bull,0.001041357344075174,0.0630011113644835
926,29,bull,0.003878332732010048,0.06712378336885139
926,30,normal,-0.0010379079877543495,0.0660162070701702
926,31,normal,-0.005713173499077933,0.05992587152634932
926,32,normal,0.0005709840234078552,0.06053107226498744
926,33,normal,0.0008037185692726203,0.0613834407810574
926,34,normal,0.0027737386446090575,0.06432744104749988
926,35,normal,0.006923378914309113,0.07169618321076876
926,36,normal,0.006807086180384146,0.07899131148907323
926,37,normal,0.005445089627717565,0.08486651588765981
926,38,normal,-0.0036155336817445148,0.08094414445927112
926,39,normal,0.0025031076542903208,0.0836498640211274
926,40,normal,0.004844475428830327,0.08889957916083313
926,41,normal,-0.0035191667739490973,0.08506755994168302
926,42,normal,0.0027025491078911377,0.08800000830780497
926,43,bull,0.0005302626271519761,0.08857693405055156
926,44,normal,0.007281052632779758,0.09650292000220362
926,45,bull,-0.0038392057832700504,0.09229321965035875
926,46,bull,-0.002096594106681395,0.09000312412327172
926,47,bull,0.002117596086320417,0.09231131047299224
926,48,normal,0.0019095778656144386,0.09439716397383169
926,49,bull,0.0025948949154780583,0.09723700961014115
926,50,normal,-0.00018804374300872566,0.0970306810558863
926,51,normal,0.0025591771789636314,0.09983817693946762
926,52,normal,0.007220290817824032,0.1077793284295161
926,53,bull,-0.00022845141941900252,0.10752625466953347
926,54,bull,0.004464892850220465,0.1124712407254389
926,55,bull,-0.0004503124875463421,0.11197028103370399
926,56,normal,0.006434119459515636,0.11912483065730606
926,57,normal,0.0024282678998812117,0.1218423655595513
926,58,bull,0.0011604943581166845,0.12314425729547951
926,59,bull,0.00032607879739235304,0.12351049082419663
926,60,bull,0.0016494661017088116,0.12536368329372527
927,1,bull,-0.000152767514129007,-0.00015276751412895972
927,2,bull,-0.004720938519455003,-0.0048729848275419485
927,3,normal,-0.0009235741071652375,-0.005792058372095843
927,4,normal,-0.004362052648385023,-0.010128845756919302
927,5,bull,-0.0021558166013282438,-0.012262826424412454
927,6,bull,0.005547608459191059,-0.006783247324827157
927,7,bull,0.0032482947609465693,-0.003556986550627972
927,8,bull,0.00015153016755606351,-0.0034059953738398985
927,9,normal,0.0041110771127667,0.0006910794292991351
927,10,normal,0.010048155660940904,0.010746179163919622
927,11,bull,0.002005945027061133,0.012773680435634427
927,12,bull,-0.0001736116976300869,0.012597851077658984
927,13,normal,0.006302455692716533,0.01897970416861594
927,14,normal,0.011411239376262466,0.03060752549243717
927,15,normal,0.0015258034401554655,0.03218003000028369
927,16,normal,0.002566016192949142,0.0348286206713031
927,17,normal,0.002288541446562037,0.037196868859798116
927,18,normal,0.002908885567272346,0.04021395586204446
