Date,gross_return,transaction_cost,net_return,turnover,gross_cumulative_return,net_cumulative_return,running_max,net_drawdown
2025-06-02,0.002622059508549546,0.0,0.002622059508549546,0.0,0.06985863905079537,0.06483233809335465,1.070922484353227,-0.0056868226681695555
2025-06-03,-0.0021462320839694404,0.0,-0.0021462320839694404,0.0,0.06756247411435257,0.06254696076529043,1.070922484353227,-0.007820849510872807
2025-06-04,0.004617698661646565,0.0,0.004617698661646565,0.0,0.07249215592229463,0.067453482443953,1.070922484353227,-0.0032392651755454027
2025-06-05,0.0006018611158870799,0.0001426259323932385,0.00045923518349384133,0.1426259323932385,0.07313764724803828,0.06794369463983418,1.070922484353227,-0.0027815175765889544
2025-06-06,-0.006132509036172082,0.0,-0.006132509036172082,0.0,0.0665566209292332,0.06139452028233228,1.070922484353227,-0.00889696893108849
2025-06-09,0.003923469389137655,0.0,0.003923469389137655,0.0,0.07074122318323117,0.06555886919245846,1.070922484353227,-0.00500840652720802
2025-06-10,0.0023649234686796685,0.0,0.0023649234686796685,0.0,0.07327344423081983,0.06807883436947137,1.070922484353227,-0.00265532755666531
2025-06-11,0.002182318034021597,0.0,0.002182318034021597,0.0,0.07561566822360133,0.07040972207147278,1.070922484353227,-0.0004788042918567603
2025-06-12,0.008367634899043179,0.0,0.008367634899043179,0.0,0.0846160274269867,0.07936651981815301,1.079366519818153,0.0
2025-06-13,0.0010946955396852805,0.0,0.0010946955396852805,0.0,0.08580335175448228,0.08054809753308367,1.0805480975330837,0.0
2025-06-16,-0.00590975887067583,0.0,-0.00590975887067583,0.0,0.07938651576464162,0.07416231882849567,1.0805480975330837,-0.005909758870675796
2025-06-17,0.008387696780295145,0.0,0.008387696780295145,0.0,0.08844008256761482,0.08317206665164778,1.0831720666516478,0.0
2025-06-18,-0.0048577111273428435,0.0,-0.0048577111273428435,0.0,0.08315275506708031,0.07791032965064715,1.0831720666516478,-0.00485771112734279
2025-06-20,0.0004469973285697881,0.0,0.0004469973285697881,0.0,0.08363692145502832,0.0783921526884388,1.0831720666516478,-0.004412885182669912
2025-06-23,0.004707307874822694,0.0,0.004707307874822694,0.0,0.08873793406884234,0.08346847656093614,1.0834684765609361,0.0
2025-06-24,-0.0017700866162892789,0.0,-0.0017700866162892789,0.0,0.08681077362310052,0.08155064351140418,1.0834684765609361,-0.0017700866162894124
2025-06-25,-0.0023603640351616616,0.0,-0.0023603640351616616,0.0,0.08424550456001434,0.07899779027025389,1.0834684765609361,-0.0041262726026628505
2025-06-26,0.005031280452001615,0.0,0.005031280452001615,0.0,0.08970064777227771,0.08442653076019346,1.0844265307601935,0.0
2025-06-27,-0.0012096983252256725,0.0,-0.0012096983252256725,0.0,0.08838243872367024,0.08311470180210256,1.0844265307601935,-0.001209698325225661
2025-06-30,0.00869201508430002,0.0,0.00869201508430002,0.0,0.09784267529854351,0.09252915112819338,1.0925291511281934,0.0
2025-07-01,0.005337421269936139,0.0,0.005337421269936139,0.0,0.10370232414472569,0.09836043945745043,1.0983604394574504,0.0
2025-07-02,-0.0008843521673588418,0.0,-0.0008843521673588418,0.0,0.10272626260224937,0.09738910202227502,1.0983604394574504,-0.0008843521673588262
2025-07-03,-0.00016334913168348651,0.0,-0.00016334913168348651,0.0,0.1025461332247688,0.09720984446534087,1.0983604394574504,-0.0010475568408836455
2025-07-07,-0.0010026064684135515,0.00030212811561930496,-0.0013047345840328565,0.30212811561930497,0.10144071333987337,0.09577827683532547,1.0983604394574504,-0.0023509246412775076
2025-07-08,-0.0064599361942897955,0.0,-0.0064599361942897955,0.0,0.09432547660990487,0.08869961908388047,1.0983604394574504,-0.008795674012387122
2025-07-09,0.0035917370508136487,0.0,0.0035917370508136487,0.0,0.09825600596989403,0.09260994184295068,1.0983604394574504,-0.0052355287098106995
2025-07-10,0.004627426047317653,0.0,0.004627426047317653,0.0,0.10333810441854219,0.09766591354739296,1.0983604394574504,-0.0006323296844162885
2025-07-11,-0.0035939959659629906,0.0,-0.0035939959659629906,0.0,0.09937271172216877,0.09372090668212851,1.0983604394574504,-0.004224053060044364
2025-07-14,0.004631051122381296,0.0,0.004631051122381296,0.0,0.1044639629527051,0.09878598411459061,1.0987859841145906,0.0
2025-07-15,-0.007522334905525085,0.0,-0.007522334905525085,0.0,0.09615581513229143,0.09052054795258369,1.0987859841145906,-0.007522334905525119
2025-07-16,0.0023718009626703743,0.0,0.0023718009626703743,0.0,0.0987556785498589,0.0931070456380294,1.0987859841145906,-0.005168375424025262
2025-07-17,-0.00018017098861060257,0.0,-0.00018017098861060257,0.0,0.098557714653013,0.09291009946095974,1.0987859841145906,-0.005347615221325985
2025-07-18,-0.002430622790901726,0.0,-0.002430622790901726,0.0,0.09588753523465643,0.09025364726480323,1.0987859841145906,-0.007765239976793792
2025-07-21,0.005351812725783269,0.0,0.005351812725783269,0.0,0.1017525200917524,0.09608848060856667,1.0987859841145906,-0.0024549853611370853
2025-07-22,0.004983213950794835,0.0,0.004983213950794835,0.0,0.10724278862019698,0.10155052401644071,1.1015505240164407,0.0
2025-07-23,-0.004035913900179858,0.0,-0.004035913900179858,0.0,0.1027740520587308,0.09710476094481235,1.1015505240164407,-0.004035913900179877
2025-07-24,-0.0038902241662746723,0.0,-0.0038902241662746723,0.0,0.09848401379147131,0.09283677749084984,1.1015505240164407,-0.007910437456667085
2025-07-25,0.0010395274713784004,0.0,0.0010395274713784004,0.0,0.09962591810067756,0.09397281134278423,1.1015505240164407,-0.006879133102335455
2025-07-28,-0.0037604429378438205,0.0,-0.0037604429378438205,0.0,0.09549083758268573,0.08985898901017708,1.1015505240164407,-0.010613707452686194
2025-07-29,0.010207843633080305,0.0,0.010207843633080305,0.0,0.10667343675420193,0.10098409915210005,1.1015505240164407,-0.0005142068856500703
2025-07-30,-0.006756749210429151,0.0,-0.006756749210429151,0.0,0.09919592188421,0.093545025709459,1.1015505240164407,-0.007267481729110625
